Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,131161,-,-,-,38.53,-121.74,-8,17,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,,,,,,,
2018,6,17,14,30,114,876,843,114,876,843,0,9,33.72,0,0.15,0.6,2.1,32,30.27,28.1,1010,50.8094,39.964,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,15,30,106,835,694,106,835,694,0,8.8,45.25,0,0.15,0.6,2.1,30,29.62,28.2,1010,40.7266,31.9749,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,16,30,93,768,512,93,768,512,0,8.7,56.96,0,0.15,0.6,2.1,278,30.4,27.6,1010,28.6998,22.4498,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,17,30,78,647,315,78,647,315,0,8.8,68.51,0,0.15,1.2,2.2,240,33.11,26.3,1010,16.3377,12.6741,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,18,30,55,332,115,52,422,128,0,10.5,79.64,29,0.15,1.8,2.2,238,43.27,23.7,1011,5.4813,4.1788,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,19,30,6,31,6,6,31,6,0,11.9,89.73,0,0.15,2.9,2.3,242,56.47,20.9,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,20,30,0,0,0,0,0,0,0,12,99.76,0,0.15,3.8,2.4,247,64.95,18.7,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,21,30,0,0,0,0,0,0,0,12,107.85,0,0.15,3.8,2.4,248,72.55,17,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,22,30,0,0,0,0,0,0,0,12,113.94,0,0.15,3.3,2.5,245,77.73,15.9,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,17,23,30,0,0,0,0,0,0,0,11.9,117.42,0,0.15,2.8,2.5,239,80.13,15.3,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,0,30,0,0,0,0,0,0,0,11.8,117.85,0,0.15,2.5,2.5,231,82.07,14.8,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,1,30,0,0,0,0,0,0,0,11.7,115.15,0,0.15,2.3,2.5,226,84.4,14.3,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,2,30,0,0,0,0,0,0,0,11.7,109.69,0,0.15,2.1,2.4,226,86.59,13.9,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,3,30,0,0,0,0,0,0,0,11.7,102.08,0,0.15,2.1,2.4,228,88.21,13.6,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,4,30,0,0,0,0,0,0,0,11.6,92.89,0,0.15,2.4,2.4,232,86.73,13.8,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,5,30,41,328,84,41,328,84,0,11.6,82.48,0,0.15,2.7,2.4,236,77.38,15.5,1015,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,6,30,72,596,261,72,596,261,0,11.1,71.53,0,0.15,2.6,2.4,240,63.06,18.3,1015,13.1765,10.1829,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,7,30,90,733,456,90,733,456,0,11.1,60.06,0,0.15,2.2,2.4,242,52.6,21.2,1016,25.1309,19.6275,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,8,30,102,814,643,102,814,643,0,11.8,48.37,0,0.15,1.6,2.4,242,46.98,23.8,1016,37.3612,29.3111,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,9,30,114,856,800,114,856,800,0,12.5,36.74,0,0.15,1.1,2.4,246,41.49,26.7,1015,47.9424,37.6948,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,10,30,125,876,914,125,876,914,0,12.4,25.76,0,0.15,1,2.4,252,35.28,29.3,1015,55.7406,43.8752,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,11,30,128,892,980,128,892,980,0,12.3,17.17,0,0.15,1.2,2.4,255,31.79,31,1014,60.2654,47.4606,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,12,30,125,898,989,125,898,989,0,12.2,15.82,0,0.15,1.8,2.4,255,29.75,32.1,1013,60.8773,47.9452,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,13,30,118,894,941,118,894,941,0,12,23.06,0,0.15,2.3,2.3,253,28.17,32.8,1013,57.5628,45.3179,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,14,30,113,874,840,113,874,840,0,11.7,33.67,0,0.15,2.7,2.3,250,27.6,32.8,1013,50.633,39.8255,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,15,30,104,835,692,104,835,692,0,11.5,45.19,0,0.15,2.9,2.3,248,27.21,32.8,1012,40.6165,31.8888,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,16,30,90,771,511,90,771,511,0,11.5,56.9,0,0.15,3.5,2.3,244,30,31.1,1012,28.6524,22.4133,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,17,30,75,660,317,75,660,317,0,11.8,68.46,0,0.15,3.8,2.2,243,34.87,28.8,1013,16.4485,12.7607,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,18,30,50,445,130,50,445,130,0,12.8,79.58,0,0.15,3.9,2.1,242,45.93,25.3,1013,6.1962,4.7241,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,19,30,7,41,7,7,41,7,0,13.1,89.69,0,0.15,3.9,2.1,239,57.52,21.9,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,20,30,0,0,0,0,0,0,0,12.8,99.71,0,0.15,3.6,2,238,64.05,19.8,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,21,30,0,0,0,0,0,0,0,12.4,107.81,0,0.15,3.1,2,234,67.92,18.4,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,22,30,0,0,0,0,0,0,0,12.1,113.9,0,0.15,2.8,2.1,227,72.52,17.1,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,18,23,30,0,0,0,0,0,0,0,11.9,117.4,0,0.15,2.7,2.1,223,77.05,15.9,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,0,30,0,0,0,0,0,0,0,11.6,117.83,0,0.15,2.5,2.2,226,80.34,15,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,1,30,0,0,0,0,0,0,0,11.7,115.15,0,0.15,2.2,2.2,235,83.85,14.4,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,2,30,0,0,0,0,0,0,0,11.9,109.7,0,0.15,2.1,2.2,242,86.46,14.1,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,3,30,0,0,0,0,0,0,0,11.9,102.1,0,0.15,2,2.2,245,88.21,13.8,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,4,30,0,0,0,0,0,0,0,11.8,92.91,0,0.15,2,2.2,246,85.66,14.2,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,5,30,39,358,86,39,358,86,0,11.9,82.51,0,0.15,2.1,2.2,244,77.87,15.8,1014,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,6,30,67,626,265,67,626,265,0,12.3,71.56,0,0.15,1.8,2.2,243,68.48,18.2,1015,13.3747,10.3357,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,7,30,90,735,456,83,760,462,0,12.3,60.1,0,0.15,1.6,2.2,242,58.94,20.6,1015,25.125,19.6224,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,8,30,95,839,652,95,839,652,0,12.1,48.4,0,0.15,1.4,2.1,238,50.78,22.8,1015,37.8803,29.7181,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,9,30,98,894,814,98,894,814,0,11.3,36.78,0,0.15,1.4,2,233,41.45,25.3,1015,48.7774,38.3512,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,10,30,97,932,936,97,932,936,0,10,25.79,0,0.15,1.2,1.9,229,31.1,28.7,1014,57.0802,44.9295,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,11,30,97,949,1004,97,949,1004,0,7.9,17.17,0,0.15,1.1,1.9,225,22.35,32.1,1014,61.7413,48.6229,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,12,30,102,947,1013,102,947,1013,0,6.4,15.8,0,0.15,1.4,1.8,222,17.89,34.2,1013,62.3554,49.1094,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,13,30,104,933,963,104,933,963,0,6.1,23.02,0,0.15,1.9,1.7,223,16.61,35.1,1012,58.9111,46.3795,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,14,30,99,916,862,99,916,862,0,5.9,33.62,0,0.15,2.7,1.6,227,16.37,35.2,1012,51.9637,40.8724,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,15,30,93,878,712,93,878,712,0,6,45.14,0,0.15,3,1.6,229,16.59,35,1012,41.7965,32.8156,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,16,30,83,814,528,83,814,528,0,6.3,56.85,0,0.15,3.7,1.6,232,19.36,32.7,1011,29.6131,23.1654,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,17,30,69,704,328,69,704,328,0,7.5,68.41,0,0.15,4.1,1.6,233,25.09,29.6,1012,17.0265,13.2098,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,18,30,48,492,137,48,492,137,0,9.7,79.54,0,0.15,4.3,1.5,234,37.37,25.3,1012,6.5298,4.9787,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,19,30,8,53,8,8,53,8,0,10.6,89.65,0,0.15,4.3,1.5,233,49.74,21.5,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,20,30,0,0,0,0,0,0,0,10.7,99.67,0,0.15,3.9,1.4,231,57.51,19.3,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,21,30,0,0,0,0,0,0,0,10.7,107.77,0,0.15,3.5,1.4,227,63.68,17.7,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,22,30,0,0,0,0,0,0,0,10.7,113.88,0,0.15,3.2,1.4,222,68.62,16.5,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,19,23,30,0,0,0,0,0,0,0,10.6,117.38,0,0.15,3.2,1.4,223,73.29,15.4,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,0,30,0,0,0,0,0,0,0,10.5,117.83,0,0.15,3.2,1.4,228,77.59,14.4,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,1,30,0,0,0,0,0,0,0,10.6,115.15,0,0.15,3.2,1.4,230,81.93,13.6,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,2,30,0,0,0,0,0,0,0,10.7,109.72,0,0.15,3.1,1.4,229,85.87,13,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,3,30,0,0,0,0,0,0,0,10.6,102.12,0,0.15,3,1.4,226,88.46,12.5,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,4,30,0,0,0,0,0,0,0,10.5,92.94,0,0.15,3.1,1.4,224,86.82,12.6,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,5,30,38,399,90,38,399,90,0,10.3,82.54,0,0.15,3.2,1.4,222,77.37,14.2,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,6,30,64,670,275,64,670,275,0,10.2,71.6,0,0.15,3.1,1.3,223,63.14,17.3,1013,13.8743,10.7211,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,7,30,79,800,477,79,800,477,0,10.2,60.13,0,0.15,3.1,1.3,225,50.26,20.9,1014,26.2774,20.5221,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,8,30,90,873,669,90,873,669,0,9.7,48.44,0,0.15,3.2,1.3,224,40.07,24.1,1014,38.8627,30.4885,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,9,30,103,906,828,103,906,828,0,8.7,36.81,0,0.15,3.2,1.3,219,31.64,26.9,1014,49.6133,39.0082,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,10,30,118,920,946,118,920,946,0,6.9,25.82,0,0.15,3.5,1.2,215,24.35,29.3,1013,57.688,45.4078,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,11,30,120,935,1013,120,935,1013,0,5.8,17.19,0,0.15,3.9,1.2,214,20.7,30.9,1013,62.2938,49.058,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,12,30,118,944,1026,118,944,1026,0,5,15.78,0,0.15,4.3,1.1,217,18.51,31.9,1013,63.1565,49.7403,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,13,30,113,939,977,113,939,977,0,4.5,22.98,0,0.15,4.6,1.1,221,17.46,32.3,1012,59.7701,47.0559,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,14,30,108,917,872,108,917,872,0,4.8,33.57,0,0.15,4.8,1.1,224,18.2,31.9,1012,52.5712,41.3504,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,15,30,101,877,720,101,877,720,0,5.2,45.1,0,0.15,4.9,1.1,225,19.14,31.5,1012,42.2711,33.1886,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,16,30,89,814,535,89,814,535,0,6,56.81,0,0.15,4.7,1.1,228,23.9,28.6,1012,30.0118,23.4776,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,17,30,73,705,333,73,705,333,0,7.3,68.36,0,0.15,4.4,1.1,229,30.87,25.8,1012,17.2934,13.4177,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,18,30,50,495,140,50,495,140,0,8.8,79.49,0,0.15,3.9,1,226,41.6,22.5,1012,6.6729,5.0881,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,19,30,8,54,8,8,54,8,0,9.7,89.62,0,0.15,3.5,1,221,52.95,19.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,20,30,0,0,0,0,0,0,0,10,99.63,0,0.15,3.5,1,218,61.22,17.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,21,30,0,0,0,0,0,0,0,10.1,107.74,0,0.15,3.3,1,216,68.09,16,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,22,30,0,0,0,0,0,0,0,10.1,113.85,0,0.15,3.1,1,216,74.39,14.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,20,23,30,0,0,0,0,0,0,0,10.1,117.37,0,0.15,2.9,1,219,79.94,13.5,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,0,30,0,0,0,0,0,0,0,10.1,117.83,0,0.15,2.6,1,226,83.95,12.7,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,1,30,0,0,0,0,0,0,0,10.1,115.16,0,0.15,2.3,1,231,87.49,12.1,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,2,30,0,0,0,0,0,0,0,10,109.74,0,0.15,2.1,1,234,90.06,11.6,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,3,30,0,0,0,0,0,0,0,9.8,102.15,0,0.15,1.9,1,238,91.36,11.2,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,4,30,0,0,0,0,0,0,0,9.6,92.97,0,0.15,2,0.9,244,88.09,11.5,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,5,30,39,399,91,39,399,91,0,9.4,82.58,0,0.15,1.9,0.9,246,77.78,13.2,1013,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,6,30,65,677,278,65,677,278,0,9.3,71.63,0,0.15,1.4,0.9,246,63.86,16.2,1014,14.0217,10.8346,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,7,30,80,811,483,80,811,483,0,9.4,60.18,0,0.15,0.8,0.9,252,52.03,19.5,1014,26.6001,20.7735,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,8,30,89,887,677,89,887,677,0,9.2,48.48,0,0.15,0.4,0.9,273,42.06,22.7,1014,39.322,30.8485,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,9,30,94,935,842,94,935,842,0,8.1,36.86,0,0.15,0.3,0.9,317,32.22,26,1014,50.447,39.6635,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,10,30,95,966,964,95,966,964,0,6.5,25.86,0,0.15,0.2,0.9,343,24.19,29,1014,58.7828,46.2694,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,11,30,96,984,1036,96,984,1036,0,4.6,17.21,0,0.15,0.3,0.8,275,18.22,31.7,1014,63.7072,50.171,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,12,30,104,975,1042,104,975,1042,0,2.5,15.76,0,0.15,0.9,0.8,213,13.65,34.1,1013,64.1423,50.5167,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,13,30,112,951,988,112,951,988,0,0.1,22.94,0,0.15,1.5,0.8,219,10.52,35.7,1012,60.4455,47.5878,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,14,30,107,929,881,107,929,881,0,-0.6,33.53,0,0.15,2.1,0.8,225,9.8,36.1,1011,53.1175,41.7803,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,15,30,100,889,728,100,889,728,0,-0.6,45.06,0,0.15,2.4,0.8,228,9.76,36.2,1011,42.7458,33.5615,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,16,30,92,818,540,92,818,540,0,0.1,56.77,0,0.15,2.7,0.8,228,11.29,34.5,1011,30.2984,23.7022,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,17,30,75,700,334,75,700,334,0,1.9,68.32,0,0.15,2.8,0.9,228,15.16,31.5,1011,17.3512,13.4631,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,18,30,51,479,139,51,479,139,0,7.1,79.46,0,0.15,2.9,0.9,228,28.79,26.7,1011,6.6253,5.052,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,19,30,8,45,8,8,45,8,0,8.5,89.59,0,0.15,3.2,0.9,230,40.58,22.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,20,30,0,0,0,0,0,0,0,9.5,99.6,0,0.15,3.1,0.9,230,50.62,20.1,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,21,30,0,0,0,0,0,0,0,10.5,107.72,0,0.15,2.9,0.9,228,60.72,18.2,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,22,30,0,0,0,0,0,0,0,11.2,113.84,0,0.15,2.6,0.9,228,70,16.7,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,21,23,30,0,0,0,0,0,0,0,11.7,117.36,0,0.15,2.2,0.9,235,76.97,15.7,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,0,30,0,0,0,0,0,0,0,11.8,117.83,0,0.15,1.6,0.9,249,79.59,15.3,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,1,30,0,0,0,0,0,0,0,11.8,115.18,0,0.15,1,0.9,269,80.98,15,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,2,30,0,0,0,0,0,0,0,11.8,109.77,0,0.15,0.8,1,287,82.56,14.7,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,3,30,0,0,0,0,0,0,0,11.6,102.18,0,0.15,0.8,1,297,82.21,14.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,4,30,0,0,0,0,0,0,0,11.3,93.01,0,0.15,0.9,1,299,75.43,15.6,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,5,30,40,364,87,40,364,87,0,11.3,82.62,0,0.15,1.1,1,303,61.82,18.8,1012,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,6,30,69,646,272,69,646,272,0,11.1,71.68,0,0.15,1.5,1,317,47.78,22.8,1012,13.7127,10.5951,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,7,30,86,784,475,86,784,475,0,10.7,60.22,0,0.15,1.7,1,338,37.03,26.6,1013,26.1533,20.4241,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,8,30,98,862,669,98,862,669,0,9,48.53,0,0.15,1.9,1,352,26.39,30.4,1012,38.8507,30.4784,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,9,30,106,909,833,106,909,833,0,6.7,36.9,0,0.15,2,1,357,18.79,33.7,1012,49.9038,39.2361,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,10,30,110,934,950,110,934,950,0,4.7,25.9,0,0.15,1.8,1.1,356,14.08,36.4,1011,57.9262,45.595,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,11,30,113,948,1018,113,948,1018,0,3.8,17.24,0,0.15,1.5,1.1,344,12,38.2,1010,62.599,49.2982,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,12,30,117,946,1027,117,946,1027,0,3.2,15.76,0,0.15,1.3,1.1,317,10.68,39.6,1009,63.2189,49.7895,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,13,30,116,929,972,116,929,972,0,3.2,22.91,0,0.15,1.5,1.2,288,10.22,40.3,1008,59.4685,46.8187,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,14,30,111,903,864,111,903,864,0,3.4,33.49,0,0.15,1.9,1.3,271,10.27,40.5,1008,52.0962,40.9772,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,15,30,103,863,713,103,863,713,0,3.8,45.02,0,0.15,2.1,1.3,265,10.61,40.4,1007,41.87,32.8742,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,16,30,93,792,527,93,792,527,0,4.3,56.73,0,0.15,2.3,1.4,252,12.07,38.7,1007,29.5749,23.1367,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,17,30,76,673,325,76,673,325,0,5.8,68.29,0,0.15,2.2,1.5,243,15.72,35.8,1007,16.888,13.1041,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,18,30,52,449,134,52,449,134,0,10.9,79.42,0,0.15,2.2,1.5,240,28.6,31.2,1007,6.387,4.8706,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,19,30,8,39,8,8,39,8,0,9.7,89.57,0,0.15,2.5,1.5,245,32.99,27.4,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,20,30,0,0,0,0,0,0,0,9.2,99.58,0,0.15,2.6,1.5,251,36.64,25,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,21,30,0,0,0,0,0,0,0,9.4,107.7,0,0.15,2.2,1.5,254,41.36,23.3,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,22,30,0,0,0,0,0,0,0,9.8,113.83,0,0.15,1.8,1.5,261,46.13,21.9,1007,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,22,23,30,0,0,0,0,0,0,0,10.3,117.36,0,0.15,1.4,1.4,276,50.42,21,1007,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,0,30,0,0,0,0,0,0,0,10.5,117.85,0,0.15,1.2,1.4,296,52.51,20.6,1007,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,1,30,0,0,0,0,0,0,0,10.2,115.21,0,0.15,1.3,1.4,316,51.38,20.6,1007,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,2,30,0,0,0,0,0,0,0,9.7,109.8,0,0.15,1.6,1.4,333,49.77,20.6,1007,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,3,30,0,0,0,0,0,0,0,9.4,102.22,0,0.15,1.9,1.5,344,49.01,20.5,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,4,30,0,0,0,0,0,0,0,9.5,93.06,0,0.15,2.6,1.5,347,47.51,21.1,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,5,30,36,406,88,36,406,88,0,10.2,82.67,0,0.15,3.5,1.5,344,43.74,23.2,1008,0,0,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,6,30,59,672,270,59,672,270,0,10.6,71.73,0,0.15,4.3,1.6,342,38.14,26,1008,13.6056,10.5116,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,7,30,74,805,473,74,805,473,0,11.1,60.27,0,0.15,4.7,1.5,342,33.39,28.8,1008,26.0355,20.3315,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,8,30,84,877,664,84,877,664,0,11.5,48.58,0,0.15,4.9,1.5,343,29.06,31.7,1008,38.5537,30.245,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,9,30,92,921,828,92,921,828,0,11.1,36.95,0,0.15,4.8,1.4,343,24.2,34.5,1008,49.5991,38.9964,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,10,30,98,947,950,98,947,950,0,9.1,25.94,0,0.15,4.6,1.3,341,18.41,37,1007,57.9234,45.5927,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,11,30,100,964,1021,100,964,1021,0,6.4,17.27,0,0.15,4.5,1.2,336,13.94,38.8,1006,62.782,49.4423,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,12,30,101,968,1033,101,968,1033,0,4.4,15.76,0,0.15,4.3,1.1,333,11.3,40,1006,63.5883,50.0804,N/A,,,,,,,,,,,,,,,,,,,,,
2018,6,23,13,30,101,960,985,101,960,985,0,2.7,22.89,0,0.15,4.1,1,332,9.67,40.7,1005,60.2652,47.4459,N/A,,,,,,,,,,,,,,,,,,,,,
